geometry,Longitude,Latitude,Dissolved oxygen (mg/L),Potential of Hydrogen (pH),Total Dissolved Solids (mg/L),Nitrate N (mgN/L),Amonia N (mgN/L)
POINT (83.10475870666667 25.38873427602837),83.10475870666667,25.38873427602837,6.017623088103176,8.161024197836644,312.9617365750953,1.3227337147254628,2.6478502546106997
POINT (83.10939708333333 25.39062245567376),83.10939708333333,25.39062245567376,5.92876335209664,8.159837422511233,305.52257215459383,1.3127118718998072,2.9410724070436527
POINT (83.11403546 25.392510635319148),83.11403546,25.392510635319148,5.840553042844142,8.15870062617171,298.20307526702993,1.3028903113981014,3.239813571610266
POINT (83.11867383666667 25.39439881496454),83.11867383666667,25.39439881496454,5.754195552591775,8.157625467913588,291.09741508840006,1.2933983270825813,3.5391613723525617
POINT (83.12331221333334 25.39628699460993),83.12331221333334,25.39628699460993,5.670915045711016,8.156622660747693,284.29945297071214,1.2843622254197729,3.8339291333513135
POINT (83.12795059 25.398175174255318),83.12795059,25.398175174255318,5.591891628847846,8.155701387727154,277.89774910295625,1.2758985394090763,4.118929693656091
POINT (83.13258896666667 25.40006335390071),83.13258896666667,25.40006335390071,5.518195387769771,8.154868774364775,271.9705993428198,1.2681075141226952,4.389263600456903
POINT (83.13722734333334 25.4019515335461),83.13722734333334,25.4019515335461,5.4507274337344125,8.154129494689236,266.5817335471838,1.2610676967216978,4.64058848493118
POINT (83.14186572 25.40383971319149),83.14186572,25.40383971319149,5.390175076872616,8.153485565935002,261.77720577429926,1.2548322967191685,4.869338619867912
POINT (83.14650409666667 25.40572789283688),83.14650409666667,25.40572789283688,5.336985875137104,8.152936354714425,257.58380651311154,1.2494276903779076,5.072871825498283
POINT (83.15114247333334 25.40761607248227),83.15114247333334,25.40761607248227,5.291362182923632,8.15247878325618,254.009076829992,1.2448540978104503,5.249532948875271
POINT (83.15578085 25.40950425212766),83.15578085,25.40950425212766,5.253274707996507,8.15210769574225,251.04276432802,1.2410881447167943,5.3986360500968935
POINT (83.16041922666666 25.41139243177305),83.16041922666666,25.41139243177305,5.222491158166609,8.151816327396764,248.65938213690572,1.2380867982915043,5.520378246866707
POINT (83.16505760333334 25.41328061141844),83.16505760333334,25.41328061141844,5.198614716272497,8.151596814513185,246.82144209022,1.2357920696919564,5.615704957673705
POINT (83.16969598 25.41516879106383),83.16969598,25.41516879106383,5.181126872393797,8.151440690262328,245.48293176228518,1.2341358974680898,5.686148488601028
POINT (83.17433435666666 25.417056970709222),83.17433435666666,25.417056970709222,5.1694298350545305,8.151339324916215,244.5926711548208,1.23304473466877,5.733660193458355
POINT (83.17897273333334 25.41894515035461),83.17897273333334,25.41894515035461,5.162884966771837,8.15128428554861,244.09728803261726,1.2324435135939598,5.760452171378514
POINT (83.18361111 25.42083333),83.18361111,25.42083333,5.1608450704225355,8.151267605633803,243.94366197183098,1.2322588169014084,5.768859154929578
POINT (83.18009259155555 25.41715431777778),83.18009259155555,25.41715431777778,5.162954315326923,8.151284812403963,244.10246219139188,1.2324498772126813,5.7601561782579545
POINT (83.17657407311111 25.413475305555558),83.17657407311111,25.413475305555558,5.169726785715936,8.151341450379075,244.6146907855494,1.2330726110608232,5.732354034571995
POINT (83.17305555466666 25.409796293333333),83.17305555466666,25.409796293333333,5.1818377543091945,8.15144543594806,245.53528183345324,1.2342040595590187,5.6829249775762705
POINT (83.16953703622222 25.40611728111111),83.16953703622222,25.40611728111111,5.199949078639814,8.151605008436547,246.91893360798724,1.2359225735700614,5.609461726356443
POINT (83.16601851777777 25.40243826888889),83.16601851777777,25.40243826888889,5.22467183282731,8.151828400084872,248.81725283176212,1.238304098795712,5.509833958579923
POINT (83.16249999933333 25.39875925666667),83.16249999933333,25.39875925666667,5.256521609545834,8.152123406442831,251.27527545726406,1.241417515054265,5.382370450499362
POINT (83.15898148088888 25.395080244444443),83.15898148088888,25.395080244444443,5.295869144552829,8.15249687235463,254.3275516579437,1.2453192422152208,5.22605455025557
POINT (83.15546296244445 25.391401232222222),83.15546296244445,25.391401232222222,5.342890692243321,8.152954127993222,257.9941250208257,1.2500475247940805,5.0407137454197715
POINT (83.151944444 25.38772222),83.151944444,25.38772222,5.39752416781239,8.153498429467295,262.2768682695871,1.2556170035326968,4.827178303258239
POINT (83.14842592555556 25.38404320777778),83.14842592555556,25.38404320777778,5.459437958024376,8.15413047429415,267.15672011424857,1.2620143211126111,4.587381386151483
POINT (83.1449074071111 25.380364195555558),83.1449074071111,25.380364195555558,5.528018971450374,8.15484806749333,272.59235788900713,1.26919553003801,4.324375630362326
POINT (83.14138888866667 25.376685183333333),83.14138888866667,25.376685183333333,5.60238463284645,8.155646004213095,278.520710251712,1.2770859283959084,4.042249936772528
POINT (83.13787037022222 25.37300617111111),83.13787037022222,25.37300617111111,5.681420213715541,8.156516208077472,284.85946585307533,1.2855826376979498,3.7459444442892935
POINT (83.13435185177778 25.36932715888889),83.13435185177778,25.36932715888889,5.763838722783789,8.157448124401132,291.5114096812737,1.2945598047870754,3.4409786253131522
POINT (83.13083333333333 25.36564814666667),83.13083333333333,25.36564814666667,5.848256541147741,8.158429322631859,298.3700937942416,1.3038758541503461,3.1331230098050016
POINT (83.12731481488889 25.361969134444443),83.12731481488889,25.361969134444443,5.933275143363486,8.15944622394756,305.32610793488493,1.3133818548356722,2.828054982890767
POINT (83.12379629644444 25.358290122222222),83.12379629644444,25.358290122222222,6.017558349278418,8.16048484751687,312.27312106011345,1.3229298917523862,2.5310406925818594
POINT (83.120277778 25.35461111),83.120277778,25.35461111,6.099895750651943,8.161531467094672,319.1129344520306,1.3323803804097734,2.2466781873145534
POINT (83.11675925955555 25.35093209777778),83.11675925955555,25.35093209777778,6.179245762313072,8.162573086310097,325.75898764104267,1.3416075037108703,1.9787238432142538
POINT (83.11324074111111 25.347253085555558),83.11324074111111,25.347253085555558,6.254755256883905,8.163597668765268,332.13802192534814,1.3505022941064366,1.7300087820823131
POINT (83.10972222266666 25.343574073333333),83.10972222266666,25.343574073333333,6.325755993791696,8.164594088198081,338.1898572994525,1.3589732326831745,1.5024381569728888
POINT (83.10620370422222 25.33989506111111),83.10620370422222,25.33989506111111,6.391740338069382,8.165551785901776,343.8654188618971,1.3669445055234295,1.2970565105982408
POINT (83.10268518577777 25.33621604888889),83.10268518577777,25.33621604888889,6.452319773778415,8.16646013211683,349.12323030653164,1.3743522025705608,1.114157803892811
POINT (83.09916666733334 25.33253703666667),83.09916666733334,25.33253703666667,6.5071695200130115,8.167307483965427,353.92457693605496,1.3811387618059265,0.9534185969401651
POINT (83.09564814888888 25.328858024444443),83.09564814888888,25.328858024444443,6.555961480089576,8.168079916990077,358.2274525670351,1.387245879509673,0.8140358148034771
POINT (83.09212963044445 25.325179012222222),83.09212963044445,25.325179012222222,6.598286257595718,8.168759586013435,361.9792810431217,1.3926059731070581,0.6948549274138747
POINT (83.088611112 25.3215),83.088611112,25.3215,6.633563613444987,8.169322653639234,365.1082935260795,1.3971321597357342,0.5944788711856803
POINT (83.08509259355556 25.31782098777778),83.08509259355556,25.31782098777778,6.660940263961166,8.169736728998586,367.51342046034557,1.4007066904994858,0.5113517870334513
POINT (83.0815740751111 25.314141975555557),83.0815740751111,25.314141975555557,6.679175532914724,8.169957818699572,369.0527461534386,1.403168001903774,0.44381432019220246
POINT (83.07805555666667 25.310462963333332),83.07805555666667,25.310462963333332,6.686521157215817,8.169926967777908,369.53119382228465,1.4042972596101153,0.39012901560937663
POINT (83.07453703822222 25.30678395111111),83.07453703822222,25.30678395111111,6.680614950968337,8.169567164130653,368.68952373922497,1.4038068755945143,0.3484760283565891
POINT (83.07101851977778 25.30310493888889),83.07101851977778,25.30310493888889,6.65843378668131,8.168781839599035,366.1994377004248,1.401336511936308,0.3169225303703971
POINT (83.06750000133333 25.299425926666668),83.06750000133333,25.299425926666668,6.616393129995369,8.167457542643763,361.6739815097345,1.3964669174991338,0.2933764375620673
POINT (83.06398148288889 25.295746914444443),83.06398148288889,25.295746914444443,6.5507325051512,8.16547493171148,354.70793692476434,1.3887678039980342,0.2755495821006228
POINT (83.06046296444444 25.29206790222222),83.06046296444444,25.29206790222222,6.458355437210283,8.162733183265477,344.96599950673397,1.3778988017251572,0.2609780381492536
POINT (83.056944446 25.28838889),83.056944446,25.28838889,6.338215340729742,8.159190771122075,332.328491378932,1.3637725496064028,0.24716866233397616
POINT (83.05342592755555 25.28470987777778),83.05342592755555,25.28470987777778,6.193038787794867,8.154916841594686,317.0728487112858,1.3467529454071827,0.23193121580210366
POINT (83.04990740911111 25.281030865555557),83.04990740911111,25.281030865555557,6.030646210188061,8.150131642646604,300.0131831414198,1.327799827057044,0.21387048037653492
POINT (83.04638889066666 25.277351853333332),83.04638889066666,25.277351853333332,5.8637253866932255,8.145202019605255,282.47741028830967,1.3084272847298788,0.19284963706873562
POINT (83.04287037222223 25.27367284111111),83.04287037222223,25.27367284111111,5.707334693074589,8.140569662839944,266.04543849370447,1.2903974470375872,0.1701154311630323
POINT (83.03935185377777 25.26999382888889),83.03935185377777,25.26999382888889,5.574871464643525,8.136632539891451,252.12519466927847,1.2752445699073114,0.14789116925396695
POINT (83.03583333533334 25.266314816666668),83.03583333533334,25.266314816666668,5.474582110273216,8.133640346410985,241.58474055837482,1.2638760027313665,0.1285941527227345
POINT (83.03231481688888 25.262635804444443),83.03231481688888,25.262635804444443,5.40839241614051,8.131657353857669,234.62797884950876,1.2564525407451212,0.1140992849917256
POINT (83.02879629844445 25.25895679222222),83.02879629844445,25.25895679222222,5.373130246881528,8.130596221286996,230.92220468571813,1.2525469136878382,0.10538076889077817
POINT (83.02527778 25.25527778),83.02527778,25.25527778,5.362857142857142,8.130285714285714,229.84285714285716,1.251424342857143,0.10255714285714286
POINT (83.02632936714285 25.260317462142858),83.02632936714285,25.260317462142858,5.37363880239111,8.130611172649482,230.97526907670206,1.2526041287536587,0.10542225024891372
POINT (83.02738095428572 25.265357144285716),83.02738095428572,25.265357144285716,5.412199292073753,8.131768061139235,235.0246343892848,1.256888685197388,0.11414533087303536
POINT (83.02843254142857 25.27039682642857),83.02843254142857,25.27039682642857,5.4886237257439925,8.13404633065929,243.04728350864087,1.2655035586185106,0.12827591384359563
POINT (83.02948412857143 25.275436508571428),83.02948412857143,25.275436508571428,5.612027264775686,8.137702318558206,255.994643634824,1.279589516384534,0.1461341507137557
POINT (83.03053571571428 25.280476190714285),83.03053571571428,25.280476190714285,5.786560159192858,8.142841812701068,274.2939221422085,1.2997312271807477,0.16453637925198866
POINT (83.03158730285715 25.285515872857143),83.03158730285715,25.285515872857143,6.006678554159,8.149284623114603,297.3535868865436,1.3253829355644555,0.17913798408828366
POINT (83.03263889 25.290555554999997),83.03263889,25.290555554999997,6.254761992699646,8.15650119074054,323.3172477651053,1.3545527939300612,0.1856823864014693
POINT (83.03369047714286 25.295595237142855),83.03369047714286,25.295595237142855,6.5043964050557275,8.163715563677188,349.41254335140457,1.3841528251870454,0.18175749702694075
POINT (83.03474206428572 25.300634919285713),83.03474206428572,25.300634919285713,6.728892059633781,8.170157286834895,372.8468223756707,1.410990166459327,0.16794989920505787
POINT (83.03579365142858 25.30567460142857),83.03579365142858,25.30567460142857,6.9098111847270385,8.175307117603323,391.6998174825345,1.4327946321937455,0.14756221618560203
POINT (83.03684523857143 25.31071428357143),83.03684523857143,25.31071428357143,7.040360145481577,8.178989050124423,405.2751739308425,1.4486586064058677,0.12522741528667475
POINT (83.03789682571428 25.315753965714283),83.03789682571428,25.315753965714283,7.123274320329864,8.181302565718555,413.87478748434313,1.4588191762558496,0.10546360603298097
POINT (83.03894841285715 25.32079364785714),83.03894841285715,25.32079364785714,7.166391808806687,8.182490794272764,418.3327560983422,1.4641480277110466,0.09186308018248708
